Word,Similarity
tattoo,0.7989336252212524
floyd,0.7988407015800476
peter,0.7987877726554871
morgan,0.798561692237854
elvis,0.7983884215354919
willow,0.7982693910598755
french,0.7982168197631836
punk,0.7979766726493835
hulk,0.7976409196853638
daniels,0.7975070476531982
eric,0.7974551916122437
ball,0.7971947193145752
piece,0.797142505645752
iron,0.7970638871192932
hill,0.7969450354576111
dirty,0.7968425154685974
bruno,0.796829104423523
thomas,0.7959799766540527
betty,0.7954522967338562
baker,0.7948006391525269
superman,0.7934675216674805
butler,0.7934021949768066
batman,0.7933992147445679
puts,0.7930201292037964
kanye,0.7926085591316223
coco,0.792597234249115
spencer,0.7924798130989075
patrick,0.7922338843345642
some,0.7920250296592712
rabbit,0.7918150424957275
joker,0.791612982749939
crystal,0.7915111184120178
lux,0.7914882898330688
willy,0.7914384603500366
jamie,0.7912454009056091
josh,0.7911186814308167
carter,0.790890634059906
does,0.7907904982566833
diamonds,0.7905627489089966
jennifer,0.7904130816459656
paul,0.7902442812919617
logan,0.7900968194007874
andy,0.7898963689804077
mouse,0.789739191532135
short,0.7894173860549927
or,0.7893217206001282
wears,0.7889386415481567
eminem,0.7886967658996582
top,0.7884373068809509
eddie,0.7884217500686646
wilson,0.7884088158607483
usher,0.7880612015724182
bailey,0.7877311706542969
gold,0.7875022292137146
roman,0.7874900102615356
stevie,0.7874113917350769
cowboy,0.7872911095619202
max,0.7872186899185181
mc,0.7872050404548645
is,0.7870580554008484
mac,0.7869726419448853
carey,0.7867918014526367
head,0.7864245176315308
robert,0.7861081957817078
old,0.7860471606254578
’s,0.7860149145126343
davis,0.7857705950737
pop,0.7854447364807129
rob,0.7854389548301697
girl,0.7854061722755432
rebecca,0.7850599884986877
side,0.7849417328834534
rocks,0.7848708629608154
ryan,0.7847058176994324
cover,0.7846839427947998
young,0.7841344475746155
flo,0.7838277220726013
megan,0.7837758660316467
doug,0.7836989164352417
bell,0.7834059000015259
slim,0.7830515503883362
bottom,0.7825857996940613
tank,0.7822542190551758
alicia,0.7820568680763245
brother,0.7812856435775757
duck,0.781248927116394
that,0.7812467813491821
plays,0.7812291979789734
evans,0.7811598181724548
earl,0.7809181213378906
jeff,0.7808732986450195
swan,0.7806769013404846
cross,0.7806251049041748
called,0.7805579304695129
&,0.7803483009338379
martin,0.7799334526062012
travis,0.7798643112182617
cut,0.7798569798469543
from,0.7795600295066833
wiz,0.7793609499931335
mariah,0.7791019082069397
beyoncé,0.7789306640625
stewart,0.778559684753418
quinn,0.7783626914024353
tyson,0.7783411741256714
rachel,0.7783200740814209
mj,0.7781612873077393
dress,0.7771815061569214
mr,0.7768999338150024
murphy,0.7766154408454895
mark,0.7765291929244995
jacob,0.7764882445335388
russell,0.7764286398887634
bull,0.776421070098877
makes,0.7758800387382507
chanel,0.7755181193351746
cage,0.7755138278007507
phillips,0.7752746939659119
name,0.775240421295166
just,0.7751079797744751
marshall,0.774904191493988
panda,0.7745457291603088
slash,0.7744957208633423
pierce,0.7743549942970276
edward,0.7736378908157349
own,0.7734798789024353
one,0.773289144039154
beard,0.7732362151145935
shades,0.7730744481086731
out,0.7729923725128174
emily,0.772655189037323
harris,0.7724905610084534
house,0.7722481489181519
bambi,0.7721492648124695
david,0.7719884514808655
pitbull,0.7718087434768677
gucci,0.7716442346572876
captain,0.7713555693626404
jackie,0.7710662484169006
jr.,0.7710626125335693
levi,0.7706953287124634
jim,0.7705201506614685
mix,0.7705112099647522
watson,0.770492434501648
daisy,0.7702749967575073
lawrence,0.7700836062431335
got,0.7700394988059998
knight,0.769985556602478
looking,0.7699127793312073
bean,0.7696690559387207
shirt,0.7696284055709839
